CICLO,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,ID_MUNICIPIO,MUNICIPIO,NUM_CUENTAS_PAGADAS,MONTO_PREDIAL
2015,30,Veracruz de Ignacio de la Llave,156,Tatatila,1604,416397.98
2016,30,Veracruz de Ignacio de la Llave,156,Tatatila,1565,333594.48
2013,30,Veracruz de Ignacio de la Llave,157,Castillo De Teayo,3690,920306.48
2014,30,Veracruz de Ignacio de la Llave,157,Castillo De Teayo,3629,845154.87
2015,30,Veracruz de Ignacio de la Llave,157,Castillo De Teayo,3700,924864.52
2016,30,Veracruz de Ignacio de la Llave,157,Castillo De Teayo,1063,313960.71
2013,30,Veracruz de Ignacio de la Llave,158,Tecolutla,9866,3113191.79
2014,30,Veracruz de Ignacio de la Llave,158,Tecolutla,10643,3177197.31
2015,30,Veracruz de Ignacio de la Llave,158,Tecolutla,10499,3706307.84
2016,30,Veracruz de Ignacio de la Llave,158,Tecolutla,10986,3635385.89
2013,30,Veracruz de Ignacio de la Llave,159,Tehuipango,2636,520339.55
2014,30,Veracruz de Ignacio de la Llave,159,Tehuipango,3187,689841.71
2015,30,Veracruz de Ignacio de la Llave,159,Tehuipango,3299,700371.9
2016,30,Veracruz de Ignacio de la Llave,159,Tehuipango,3347,776345.77
2013,30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,12557,3859847.59
2014,30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,13415,4554214.97
2015,30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,12799,4349675.32
2016,30,Veracruz de Ignacio de la Llave,160,Álamo Temapache,12878,4752978.24
2013,30,Veracruz de Ignacio de la Llave,161,Tempoal,5670,1970831.12
2014,30,Veracruz de Ignacio de la Llave,161,Tempoal,6430,2117424.77
2015,30,Veracruz de Ignacio de la Llave,161,Tempoal,6235,2200236.66
2016,30,Veracruz de Ignacio de la Llave,161,Tempoal,7028,2481831.67
2013,30,Veracruz de Ignacio de la Llave,162,Tenampa,972,215454.96
2014,30,Veracruz de Ignacio de la Llave,162,Tenampa,880,240952.66
2015,30,Veracruz de Ignacio de la Llave,162,Tenampa,1145,273107.01
2016,30,Veracruz de Ignacio de la Llave,162,Tenampa,1044,219141.1
2013,30,Veracruz de Ignacio de la Llave,163,Tenochtitlán,2326,495345.16
2014,30,Veracruz de Ignacio de la Llave,163,Tenochtitlán,2552,639868.56
2015,30,Veracruz de Ignacio de la Llave,163,Tenochtitlán,2584,660520.63
2016,30,Veracruz de Ignacio de la Llave,163,Tenochtitlán,2195,574065.88
2013,30,Veracruz de Ignacio de la Llave,164,Teocelo,4727,1111048.5
2014,30,Veracruz de Ignacio de la Llave,164,Teocelo,5233,1323758.91
2015,30,Veracruz de Ignacio de la Llave,164,Teocelo,5202,1335193.26
2016,30,Veracruz de Ignacio de la Llave,164,Teocelo,4708,1300121.22
2013,30,Veracruz de Ignacio de la Llave,165,Tepatlaxco,2263,482230.18
2014,30,Veracruz de Ignacio de la Llave,165,Tepatlaxco,2330,507365.56
2015,30,Veracruz de Ignacio de la Llave,165,Tepatlaxco,2348,517688.1
2016,30,Veracruz de Ignacio de la Llave,165,Tepatlaxco,2122,482339.44
2013,30,Veracruz de Ignacio de la Llave,166,Tepetlán,1935,436681.6
2014,30,Veracruz de Ignacio de la Llave,166,Tepetlán,2249,611258.02
2015,30,Veracruz de Ignacio de la Llave,166,Tepetlán,2134,528375.57
2016,30,Veracruz de Ignacio de la Llave,166,Tepetlán,2061,585172.89
2013,30,Veracruz de Ignacio de la Llave,167,Tepetzintla,2235,463961.77
2014,30,Veracruz de Ignacio de la Llave,167,Tepetzintla,2256,537844.45
2015,30,Veracruz de Ignacio de la Llave,167,Tepetzintla,647,627751.41
2016,30,Veracruz de Ignacio de la Llave,167,Tepetzintla,3117,704466.53
2013,30,Veracruz de Ignacio de la Llave,168,Tequila,1982,405055.65
2014,30,Veracruz de Ignacio de la Llave,168,Tequila,2524,590502.25
2015,30,Veracruz de Ignacio de la Llave,168,Tequila,2208,552004.05
2016,30,Veracruz de Ignacio de la Llave,168,Tequila,1709,468128.37
2013,30,Veracruz de Ignacio de la Llave,169,José Azueta,4113,2182537.05
2014,30,Veracruz de Ignacio de la Llave,169,José Azueta,4234,1061814.92
2015,30,Veracruz de Ignacio de la Llave,169,José Azueta,4096,1113286.53
2016,30,Veracruz de Ignacio de la Llave,169,José Azueta,3903,1160953.01
2013,30,Veracruz de Ignacio de la Llave,170,Texcatepec,0,0
2014,30,Veracruz de Ignacio de la Llave,170,Texcatepec,0,0
2015,30,Veracruz de Ignacio de la Llave,170,Texcatepec,0,0
2016,30,Veracruz de Ignacio de la Llave,170,Texcatepec,0,0
2013,30,Veracruz de Ignacio de la Llave,171,Texhuacán,621,162352.74
2014,30,Veracruz de Ignacio de la Llave,171,Texhuacán,471,138611.62
2015,30,Veracruz de Ignacio de la Llave,171,Texhuacán,712,175422.47
2016,30,Veracruz de Ignacio de la Llave,171,Texhuacán,655,158001.87
2013,30,Veracruz de Ignacio de la Llave,172,Texistepec,3310,938651.31
2014,30,Veracruz de Ignacio de la Llave,172,Texistepec,3338,941459.87
2015,30,Veracruz de Ignacio de la Llave,172,Texistepec,3698,1191866.5
2016,30,Veracruz de Ignacio de la Llave,172,Texistepec,3398,1240310.13
2013,30,Veracruz de Ignacio de la Llave,173,Tezonapa,5448,1456333.49
2014,30,Veracruz de Ignacio de la Llave,173,Tezonapa,7137,2139189.94
2015,30,Veracruz de Ignacio de la Llave,173,Tezonapa,5524,1694415.61
2016,30,Veracruz de Ignacio de la Llave,173,Tezonapa,5580,1892555.9
2013,30,Veracruz de Ignacio de la Llave,174,Tierra Blanca,18010,7462965.72
2014,30,Veracruz de Ignacio de la Llave,174,Tierra Blanca,20872,8772841.17
2015,30,Veracruz de Ignacio de la Llave,174,Tierra Blanca,19673,8690803.8
2016,30,Veracruz de Ignacio de la Llave,174,Tierra Blanca,20121,8235986.32
2013,30,Veracruz de Ignacio de la Llave,175,Tihuatlán,12910,4267975.54
2014,30,Veracruz de Ignacio de la Llave,175,Tihuatlán,14224,5687475.31
2015,30,Veracruz de Ignacio de la Llave,175,Tihuatlán,14478,6439281.96
2016,30,Veracruz de Ignacio de la Llave,175,Tihuatlán,14385,6593839.32
2013,30,Veracruz de Ignacio de la Llave,176,Tlacojalpan,1341,336668.62
2014,30,Veracruz de Ignacio de la Llave,176,Tlacojalpan,1478,401016.78
2015,30,Veracruz de Ignacio de la Llave,176,Tlacojalpan,1612,453448.7
2016,30,Veracruz de Ignacio de la Llave,176,Tlacojalpan,1403,395171.11
2013,30,Veracruz de Ignacio de la Llave,177,Tlacolulan,3212,658939.62
2014,30,Veracruz de Ignacio de la Llave,177,Tlacolulan,3460,803743.79
2015,30,Veracruz de Ignacio de la Llave,177,Tlacolulan,3563,960501.07
2016,30,Veracruz de Ignacio de la Llave,177,Tlacolulan,3616,965671.09
2013,30,Veracruz de Ignacio de la Llave,178,Tlacotalpan,3413,1283052.15
2014,30,Veracruz de Ignacio de la Llave,178,Tlacotalpan,3740,1450346.89
2015,30,Veracruz de Ignacio de la Llave,178,Tlacotalpan,3841,2464488.12
2016,30,Veracruz de Ignacio de la Llave,178,Tlacotalpan,3682,1623608.45
2013,30,Veracruz de Ignacio de la Llave,179,Tlacotepec De Mejía,575,159899.77
2014,30,Veracruz de Ignacio de la Llave,179,Tlacotepec De Mejía,1273,324165.99
2015,30,Veracruz de Ignacio de la Llave,179,Tlacotepec De Mejía,1362,387719.72
2016,30,Veracruz de Ignacio de la Llave,179,Tlacotepec De Mejía,1321,361904.54
2013,30,Veracruz de Ignacio de la Llave,180,Tlachichilco,858,232015.54
2014,30,Veracruz de Ignacio de la Llave,180,Tlachichilco,1017,294783.91
2015,30,Veracruz de Ignacio de la Llave,180,Tlachichilco,904,221974.61
2016,30,Veracruz de Ignacio de la Llave,180,Tlachichilco,860,180610.87
2013,30,Veracruz de Ignacio de la Llave,181,Tlalixcoyan,8058,2154664.97
2014,30,Veracruz de Ignacio de la Llave,181,Tlalixcoyan,8856,2540214.96
2015,30,Veracruz de Ignacio de la Llave,181,Tlalixcoyan,9182,2769463.81
2016,30,Veracruz de Ignacio de la Llave,181,Tlalixcoyan,9515,3337927.66
2013,30,Veracruz de Ignacio de la Llave,182,Tlalnelhuayocan,3680,1182849.62
2014,30,Veracruz de Ignacio de la Llave,182,Tlalnelhuayocan,4316,1270933.67
2015,30,Veracruz de Ignacio de la Llave,182,Tlalnelhuayocan,2837,816341.16
2016,30,Veracruz de Ignacio de la Llave,182,Tlalnelhuayocan,4214,1487324.73
2013,30,Veracruz de Ignacio de la Llave,183,Tlapacoyan,12519,3183578.04
2014,30,Veracruz de Ignacio de la Llave,183,Tlapacoyan,14599,3719552.19
2015,30,Veracruz de Ignacio de la Llave,183,Tlapacoyan,13846,3574320.71
2016,30,Veracruz de Ignacio de la Llave,183,Tlapacoyan,14007,3810228.83
2013,30,Veracruz de Ignacio de la Llave,184,Tlaquilpa,741,255511.68
2014,30,Veracruz de Ignacio de la Llave,184,Tlaquilpa,982,285265.51
2015,30,Veracruz de Ignacio de la Llave,184,Tlaquilpa,1052,299732.07
2016,30,Veracruz de Ignacio de la Llave,184,Tlaquilpa,1087,316123.37
2013,30,Veracruz de Ignacio de la Llave,185,Tlilapan,752,238404.26
2014,30,Veracruz de Ignacio de la Llave,185,Tlilapan,816,293419.33
2015,30,Veracruz de Ignacio de la Llave,185,Tlilapan,898,403202.44
2016,30,Veracruz de Ignacio de la Llave,185,Tlilapan,774,236185.15
2013,30,Veracruz de Ignacio de la Llave,186,Tomatlán,2751,787765.54
2014,30,Veracruz de Ignacio de la Llave,186,Tomatlán,2757,687865.61
2015,30,Veracruz de Ignacio de la Llave,186,Tomatlán,2454,554179.55
2016,30,Veracruz de Ignacio de la Llave,186,Tomatlán,2552,746465.46
2013,30,Veracruz de Ignacio de la Llave,187,Tonayán,839,234120.01
2014,30,Veracruz de Ignacio de la Llave,187,Tonayán,820,202575.9
2015,30,Veracruz de Ignacio de la Llave,187,Tonayán,925,238660.22
2016,30,Veracruz de Ignacio de la Llave,187,Tonayán,832,205403.83
2013,30,Veracruz de Ignacio de la Llave,188,Totutla,3977,884682.72
2014,30,Veracruz de Ignacio de la Llave,188,Totutla,3891,876365.17
2015,30,Veracruz de Ignacio de la Llave,188,Totutla,5843,2882156.33
2016,30,Veracruz de Ignacio de la Llave,188,Totutla,3914,922451.99
2013,30,Veracruz de Ignacio de la Llave,189,Tuxpan,38047,19106392.69
2014,30,Veracruz de Ignacio de la Llave,189,Tuxpan,32830,19011265.19
2015,30,Veracruz de Ignacio de la Llave,189,Tuxpan,38222,19872313.42
2016,30,Veracruz de Ignacio de la Llave,189,Tuxpan,38962,22153855.61
2013,30,Veracruz de Ignacio de la Llave,190,Tuxtilla,1459,536971.9
2014,30,Veracruz de Ignacio de la Llave,190,Tuxtilla,936,187129.67
2015,30,Veracruz de Ignacio de la Llave,190,Tuxtilla,1009,211949.21
2016,30,Veracruz de Ignacio de la Llave,190,Tuxtilla,1054,224838.27
2013,30,Veracruz de Ignacio de la Llave,191,Ursulo Galván,5513,2275017.19
2014,30,Veracruz de Ignacio de la Llave,191,Ursulo Galván,5887,1980475.1
2015,30,Veracruz de Ignacio de la Llave,191,Ursulo Galván,6007,2060229.19
2016,30,Veracruz de Ignacio de la Llave,191,Ursulo Galván,2806,1228746.71
2013,30,Veracruz de Ignacio de la Llave,192,Vega De Alatorre,5077,1439989.9
2014,30,Veracruz de Ignacio de la Llave,192,Vega De Alatorre,6321,1849299.83
2015,30,Veracruz de Ignacio de la Llave,192,Vega De Alatorre,5359,1531860.93
2016,30,Veracruz de Ignacio de la Llave,192,Vega De Alatorre,5240,1575465.39
2013,30,Veracruz de Ignacio de la Llave,193,Veracruz,172816,90255819.4
2014,30,Veracruz de Ignacio de la Llave,193,Veracruz,170040,91517644.66
2015,30,Veracruz de Ignacio de la Llave,193,Veracruz,171509,97420156.57
2016,30,Veracruz de Ignacio de la Llave,193,Veracruz,175042,102383151.4
2013,30,Veracruz de Ignacio de la Llave,194,Villa Aldama,1676,411359.37
2014,30,Veracruz de Ignacio de la Llave,194,Villa Aldama,1629,386139.87
2015,30,Veracruz de Ignacio de la Llave,194,Villa Aldama,1677,399994
2016,30,Veracruz de Ignacio de la Llave,194,Villa Aldama,1688,501048.48
2013,30,Veracruz de Ignacio de la Llave,195,Xoxocotla,0,0
2014,30,Veracruz de Ignacio de la Llave,195,Xoxocotla,0,0
2015,30,Veracruz de Ignacio de la Llave,195,Xoxocotla,0,0
2016,30,Veracruz de Ignacio de la Llave,195,Xoxocotla,0,0
2013,30,Veracruz de Ignacio de la Llave,196,Yanga,4334,1142046.67
2014,30,Veracruz de Ignacio de la Llave,196,Yanga,4698,1246420.47
2015,30,Veracruz de Ignacio de la Llave,196,Yanga,4717,1800156.82
2016,30,Veracruz de Ignacio de la Llave,196,Yanga,4391,1139879.62
2013,30,Veracruz de Ignacio de la Llave,197,Yecuatla,4877,1355550.4
2014,30,Veracruz de Ignacio de la Llave,197,Yecuatla,4766,1177228.91
2015,30,Veracruz de Ignacio de la Llave,197,Yecuatla,4775,1227176.91
2016,30,Veracruz de Ignacio de la Llave,197,Yecuatla,4698,1027829.53
2013,30,Veracruz de Ignacio de la Llave,198,Zacualpan,2090,422388.02
2014,30,Veracruz de Ignacio de la Llave,198,Zacualpan,1829,468587.6
2015,30,Veracruz de Ignacio de la Llave,198,Zacualpan,1970,489420.21
2016,30,Veracruz de Ignacio de la Llave,198,Zacualpan,1829,475478.69
2013,30,Veracruz de Ignacio de la Llave,199,Zaragoza,849,313748.21
2014,30,Veracruz de Ignacio de la Llave,199,Zaragoza,2098,1625864.87
2015,30,Veracruz de Ignacio de la Llave,199,Zaragoza,1029,239940.33
2016,30,Veracruz de Ignacio de la Llave,199,Zaragoza,1033,269421.9
2013,30,Veracruz de Ignacio de la Llave,200,Zentla,2770,481530.36
2014,30,Veracruz de Ignacio de la Llave,200,Zentla,2940,549326.19
2015,30,Veracruz de Ignacio de la Llave,200,Zentla,2964,690346.29
2016,30,Veracruz de Ignacio de la Llave,200,Zentla,2999,609766.7
2013,30,Veracruz de Ignacio de la Llave,201,Zongolica,5121,1374529.65
2014,30,Veracruz de Ignacio de la Llave,201,Zongolica,5056,1253481.24
2015,30,Veracruz de Ignacio de la Llave,201,Zongolica,4705,1027848.89
2016,30,Veracruz de Ignacio de la Llave,201,Zongolica,4860,1401865.88
2013,30,Veracruz de Ignacio de la Llave,202,Zontecomatlán de López y Fuentes,141,40587.52
2014,30,Veracruz de Ignacio de la Llave,202,Zontecomatlán de López y Fuentes,236,66208.57
2015,30,Veracruz de Ignacio de la Llave,202,Zontecomatlán de López y Fuentes,232,65790.15
2016,30,Veracruz de Ignacio de la Llave,202,Zontecomatlán de López y Fuentes,315,88948.64
2013,30,Veracruz de Ignacio de la Llave,203,Zozocolco De Hidalgo,3429,759213.59
2014,30,Veracruz de Ignacio de la Llave,203,Zozocolco De Hidalgo,3326,691299.93
2015,30,Veracruz de Ignacio de la Llave,203,Zozocolco De Hidalgo,139,667316.37
2016,30,Veracruz de Ignacio de la Llave,203,Zozocolco De Hidalgo,3687,843701.09
2013,30,Veracruz de Ignacio de la Llave,204,Agua Dulce,7344,2917700.44
2014,30,Veracruz de Ignacio de la Llave,204,Agua Dulce,7742,3723368.34
2015,30,Veracruz de Ignacio de la Llave,204,Agua Dulce,7736,3810703.14
2016,30,Veracruz de Ignacio de la Llave,204,Agua Dulce,7005,2573564.14
2013,30,Veracruz de Ignacio de la Llave,205,El Higo,3653,972642.67
2014,30,Veracruz de Ignacio de la Llave,205,El Higo,4044,1290299.62
2015,30,Veracruz de Ignacio de la Llave,205,El Higo,3831,1115284.95
2016,30,Veracruz de Ignacio de la Llave,205,El Higo,4161,1215088.47
2013,30,Veracruz de Ignacio de la Llave,206,Nanchital de Lázaro Cárdenas del Río,5795,4513380.96
2014,30,Veracruz de Ignacio de la Llave,206,Nanchital de Lázaro Cárdenas del Río,6334,5239553.1
2015,30,Veracruz de Ignacio de la Llave,206,Nanchital de Lázaro Cárdenas del Río,6046,3891582.32
2016,30,Veracruz de Ignacio de la Llave,206,Nanchital de Lázaro Cárdenas del Río,6344,3387019.79
2013,30,Veracruz de Ignacio de la Llave,207,Tres Valles,7924,2259247.86
2014,30,Veracruz de Ignacio de la Llave,207,Tres Valles,8528,2383506.94
2015,30,Veracruz de Ignacio de la Llave,207,Tres Valles,5515,1686640.3
2016,30,Veracruz de Ignacio de la Llave,207,Tres Valles,8372,2615467.05
2013,30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,5000,1837914
2014,30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,4915,1873920.65
2015,30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,5562,3547972.37
2016,30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,4410,2496861.98
2013,30,Veracruz de Ignacio de la Llave,209,Tatahuicapan De Juárez,655,183127.6
2014,30,Veracruz de Ignacio de la Llave,209,Tatahuicapan De Juárez,827,248308.96
2015,30,Veracruz de Ignacio de la Llave,209,Tatahuicapan De Juárez,995,246325.59
2016,30,Veracruz de Ignacio de la Llave,209,Tatahuicapan De Juárez,760,185643.59
2013,30,Veracruz de Ignacio de la Llave,210,Uxpanapa,2864,619080.96
2014,30,Veracruz de Ignacio de la Llave,210,Uxpanapa,3680,1113229.4
2015,30,Veracruz de Ignacio de la Llave,210,Uxpanapa,2696,874657.31
2016,30,Veracruz de Ignacio de la Llave,210,Uxpanapa,845,1008135.08
2013,30,Veracruz de Ignacio de la Llave,211,San Rafael,5950,2483015.12
2014,30,Veracruz de Ignacio de la Llave,211,San Rafael,6336,2498993.6
2015,30,Veracruz de Ignacio de la Llave,211,San Rafael,5905,2370161.64
2016,30,Veracruz de Ignacio de la Llave,211,San Rafael,6567,2790820.71
2013,30,Veracruz de Ignacio de la Llave,212,Santiago Sochiapan,933,384943.43
2014,30,Veracruz de Ignacio de la Llave,212,Santiago Sochiapan,1069,420460.95
2015,30,Veracruz de Ignacio de la Llave,212,Santiago Sochiapan,1373,985341.89
2016,30,Veracruz de Ignacio de la Llave,212,Santiago Sochiapan,952,365287.37
2004,31,Yucatán,0,Cobertura estatal,No disponible ,113850562
2005,31,Yucatán,0,Cobertura estatal,No disponible ,120181896
2006,31,Yucatán,0,Cobertura estatal,No disponible ,142141501
2007,31,Yucatán,0,Cobertura estatal,No disponible ,170103320
2008,31,Yucatán,0,Cobertura estatal,No disponible ,215206925
2009,31,Yucatán,0,Cobertura estatal,No disponible ,236873565
2010,31,Yucatán,0,Cobertura estatal,No disponible ,246826298
2011,31,Yucatán,0,Cobertura estatal,No disponible ,253448032
2012,31,Yucatán,0,Cobertura estatal,No disponible ,264778176
2013,31,Yucatán,1,Abalá,1606,14619
2014,31,Yucatán,1,Abalá,1606,6657
2015,31,Yucatán,1,Abalá,1606,6183
2016,31,Yucatán,1,Abalá,1606,0
2013,31,Yucatán,2,Acanceh,3693,81229
2014,31,Yucatán,2,Acanceh,3693,71135.09
2015,31,Yucatán,2,Acanceh,3693,59328
2016,31,Yucatán,2,Acanceh,3693,99897
2013,31,Yucatán,3,Akil,2532,80466.09
2014,31,Yucatán,3,Akil,2532,101745
2015,31,Yucatán,3,Akil,2532,76188
2016,31,Yucatán,3,Akil,2532,67935
2013,31,Yucatán,4,Baca,1558,69012.5
2014,31,Yucatán,4,Baca,1558,123032.74
2015,31,Yucatán,4,Baca,1558,117723
2016,31,Yucatán,4,Baca,1558,227586
2013,31,Yucatán,5,Bokobá,578,10147.6
2014,31,Yucatán,5,Bokobá,578,9525
2015,31,Yucatán,5,Bokobá,578,7260
2016,31,Yucatán,5,Bokobá,578,16400
2013,31,Yucatán,6,Buctzotz,2368,121531.6
2014,31,Yucatán,6,Buctzotz,2368,109667.6
2015,31,Yucatán,6,Buctzotz,2368,166999
2016,31,Yucatán,6,Buctzotz,2368,89377
2013,31,Yucatán,7,Cacalchén,1780,0
2014,31,Yucatán,7,Cacalchén,1780,0
2015,31,Yucatán,7,Cacalchén,1780,0
2016,31,Yucatán,7,Cacalchén,1780,15258
2013,31,Yucatán,8,Calotmul,1088,24327.15
2014,31,Yucatán,8,Calotmul,1088,0
2015,31,Yucatán,8,Calotmul,1088,16108
2016,31,Yucatán,8,Calotmul,1088,46665
2013,31,Yucatán,9,Cansahcab,1283,57266.5
2014,31,Yucatán,9,Cansahcab,1283,35466
2015,31,Yucatán,9,Cansahcab,1283,36225
2016,31,Yucatán,9,Cansahcab,1283,56609
2013,31,Yucatán,10,Cantamayec,531,10288.19
2014,31,Yucatán,10,Cantamayec,531,3204.13
2015,31,Yucatán,10,Cantamayec,531,1848
2016,31,Yucatán,10,Cantamayec,531,14445
2013,31,Yucatán,11,Celestún,1805,208604.57
2014,31,Yucatán,11,Celestún,1805,151060.5
2015,31,Yucatán,11,Celestún,1805,101830
2016,31,Yucatán,11,Celestún,1805,320203
2013,31,Yucatán,12,Cenotillo,1108,172523
2014,31,Yucatán,12,Cenotillo,1108,189903
2015,31,Yucatán,12,Cenotillo,1108,98187
2016,31,Yucatán,12,Cenotillo,1108,185542
2013,31,Yucatán,13,Conkal,2369,342721.83
2014,31,Yucatán,13,Conkal,2369,484828.9
2015,31,Yucatán,13,Conkal,2369,1138959
2016,31,Yucatán,13,Conkal,2369,1072719
2013,31,Yucatán,14,Cuncunul,343,4498.75
2014,31,Yucatán,14,Cuncunul,343,2668
2015,31,Yucatán,14,Cuncunul,343,850
2016,31,Yucatán,14,Cuncunul,343,14313
2013,31,Yucatán,15,Cuzamá,1243,16072
2014,31,Yucatán,15,Cuzamá,1243,13542
2015,31,Yucatán,15,Cuzamá,1243,10872
2016,31,Yucatán,15,Cuzamá,1243,0
2013,31,Yucatán,16,Chacsinkín,631,0
2014,31,Yucatán,16,Chacsinkín,631,0
2015,31,Yucatán,16,Chacsinkín,631,0
2016,31,Yucatán,16,Chacsinkín,631,0
2013,31,Yucatán,17,Chankom,1042,270
2014,31,Yucatán,17,Chankom,1042,0
2015,31,Yucatán,17,Chankom,1042,0
2016,31,Yucatán,17,Chankom,1042,0
2013,31,Yucatán,18,Chapab,773,5402
2014,31,Yucatán,18,Chapab,773,3031
2015,31,Yucatán,18,Chapab,773,4810
2016,31,Yucatán,18,Chapab,773,10781
2013,31,Yucatán,19,Chemax,7104,96085
2014,31,Yucatán,19,Chemax,7104,195640.5
2015,31,Yucatán,19,Chemax,7104,70218
2016,31,Yucatán,19,Chemax,7104,110838
2013,31,Yucatán,20,Chicxulub Pueblo,1064,197273.16
2014,31,Yucatán,20,Chicxulub Pueblo,1064,127638.89
2015,31,Yucatán,20,Chicxulub Pueblo,1064,117968
2016,31,Yucatán,20,Chicxulub Pueblo,1064,263450
2013,31,Yucatán,21,Chichimilá,1648,14003
2014,31,Yucatán,21,Chichimilá,1648,25806.1
2015,31,Yucatán,21,Chichimilá,1648,13015
2016,31,Yucatán,21,Chichimilá,1648,16548
2013,31,Yucatán,22,Chikindzonot,877,4000
2014,31,Yucatán,22,Chikindzonot,877,0
2015,31,Yucatán,22,Chikindzonot,877,0
2016,31,Yucatán,22,Chikindzonot,877,0
2013,31,Yucatán,23,Chocholá,1235,27992
2014,31,Yucatán,23,Chocholá,1235,31290
2015,31,Yucatán,23,Chocholá,1235,13442
2016,31,Yucatán,23,Chocholá,1235,37670
2013,31,Yucatán,24,Chumayel,743,14350
2014,31,Yucatán,24,Chumayel,743,13350
2015,31,Yucatán,24,Chumayel,743,10750
2016,31,Yucatán,24,Chumayel,743,6550
2013,31,Yucatán,25,Dzán,1085,7350
2014,31,Yucatán,25,Dzán,1085,8830
2015,31,Yucatán,25,Dzán,1085,8050
2016,31,Yucatán,25,Dzán,1085,16229
2013,31,Yucatán,26,Dzemul,1008,378905.42
2014,31,Yucatán,26,Dzemul,1008,656648.1
2015,31,Yucatán,26,Dzemul,1008,492829
2016,31,Yucatán,26,Dzemul,1008,958659
2013,31,Yucatán,27,Dzidzantún,2283,175030.5
2014,31,Yucatán,27,Dzidzantún,2283,104594
2015,31,Yucatán,27,Dzidzantún,2283,75363
2016,31,Yucatán,27,Dzidzantún,2283,647094
2013,31,Yucatán,28,Dzilam de Bravo,688,36496
2014,31,Yucatán,28,Dzilam de Bravo,688,19611
2015,31,Yucatán,28,Dzilam de Bravo,688,11399
2016,31,Yucatán,28,Dzilam de Bravo,688,59824
2013,31,Yucatán,29,Dzilam González,1703,117354
2014,31,Yucatán,29,Dzilam González,1703,99350.6
2015,31,Yucatán,29,Dzilam González,1703,97266
2016,31,Yucatán,29,Dzilam González,1703,81425
2013,31,Yucatán,30,Dzitás,843,22756
2014,31,Yucatán,30,Dzitás,843,20898
2015,31,Yucatán,30,Dzitás,843,13960
2016,31,Yucatán,30,Dzitás,843,16196
2013,31,Yucatán,31,Dzoncauich,738,9137
2014,31,Yucatán,31,Dzoncauich,738,5965
2015,31,Yucatán,31,Dzoncauich,738,2410
2016,31,Yucatán,31,Dzoncauich,738,11605
2013,31,Yucatán,32,Espita,3569,117256
2014,31,Yucatán,32,Espita,3569,85602
2015,31,Yucatán,32,Espita,3569,33889
2016,31,Yucatán,32,Espita,3569,92855
2013,31,Yucatán,33,Halachó,4747,83107.91
2014,31,Yucatán,33,Halachó,4747,60905.4
2015,31,Yucatán,33,Halachó,4747,15488
2016,31,Yucatán,33,Halachó,4747,164080
2013,31,Yucatán,34,Hocabá,1517,24625
2014,31,Yucatán,34,Hocabá,1517,11200
2015,31,Yucatán,34,Hocabá,1517,18040
2016,31,Yucatán,34,Hocabá,1517,0
2013,31,Yucatán,35,Hoctún,1478,20727.11
2014,31,Yucatán,35,Hoctún,1478,0
2015,31,Yucatán,35,Hoctún,1478,0
2016,31,Yucatán,35,Hoctún,1478,0
2013,31,Yucatán,36,Homún,1806,10980
2014,31,Yucatán,36,Homún,1806,10381.45
2015,31,Yucatán,36,Homún,1806,8760
2016,31,Yucatán,36,Homún,1806,15610
2013,31,Yucatán,37,Huhí,1334,0
2014,31,Yucatán,37,Huhí,1334,0
2015,31,Yucatán,37,Huhí,1334,0
2016,31,Yucatán,37,Huhí,1334,0
2013,31,Yucatán,38,Hunucmá,7200,502199.95
2014,31,Yucatán,38,Hunucmá,7200,516249.05
2015,31,Yucatán,38,Hunucmá,7200,376288
2016,31,Yucatán,38,Hunucmá,7200,791938
2013,31,Yucatán,39,Ixil,924,281548.04
2014,31,Yucatán,39,Ixil,924,183754
2015,31,Yucatán,39,Ixil,924,187325
2016,31,Yucatán,39,Ixil,924,214877
2013,31,Yucatán,40,Izamal,6572,389759.43
2014,31,Yucatán,40,Izamal,6572,376709.82
2015,31,Yucatán,40,Izamal,6572,339142
2016,31,Yucatán,40,Izamal,6572,523126
2013,31,Yucatán,41,Kanasín,19889,1094573
2014,31,Yucatán,41,Kanasín,19889,1397449
2015,31,Yucatán,41,Kanasín,19889,338046
2016,31,Yucatán,41,Kanasín,19889,4174053
2013,31,Yucatán,42,Kantunil,1420,17067
2014,31,Yucatán,42,Kantunil,1420,21310
2015,31,Yucatán,42,Kantunil,1420,2840
2016,31,Yucatán,42,Kantunil,1420,15795
2013,31,Yucatán,43,Kaua,639,0
2014,31,Yucatán,43,Kaua,639,0
2015,31,Yucatán,43,Kaua,639,0
2016,31,Yucatán,43,Kaua,639,0
2013,31,Yucatán,44,Kinchil,1643,104364.2
2014,31,Yucatán,44,Kinchil,1643,86002.22
2015,31,Yucatán,44,Kinchil,1643,211853
2016,31,Yucatán,44,Kinchil,1643,45053
2013,31,Yucatán,45,Kopomá,660,35798.34
