SECTOR,ID_PASO_EITI,CICLO,PERIODO,ID_RAMO,DESC_RAMO,ID_UR,DESC_UR,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,ID_PARTIDA_ESPECIFICA,DESC_PARTIDA_ESPECIFICA,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,MONTO_APROBADO,MONTO_MODIFICADO,MONTO_DEVENGADO,MONTO_PAGADO,MONTO_EJERCIDO,FECHA_PUBLICACION,FECHA_MODIFICACION,FUENTE_INFORMACION,CONTACTO_INFORMACION
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"5,557.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"8,262.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"8,864.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"8,262.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"53,570.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"33,954.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"6,000.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"9,762.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"19,523.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"39,047.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"867,811.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"583,572.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"73,570.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"62,330.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"95,028.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"96,616.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"117,059.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"280,204.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"88,616.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"10,726,419.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"3,141,988.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"536,890.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"379,546.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"613,660.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"2,454,637.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"1,587,303.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"16,548.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"3,578,648.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"1,217,052.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"1,117,105.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"446,842.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"103,267.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"425,527.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"641,208.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"2,628,380.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"73,140.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"1,514,100.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"17,598,271.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"4,636,328.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",B00,Registro Agrario Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"637,726.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"2,000.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"1,600.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"609,257.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"930,708.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"308,955.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"1,593,867.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"98,530.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"721,508.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"6,520,193.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"526,225.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"675,472.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"167,013.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"614,039.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"1,353,979.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"7,591,604.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"7,700.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"20,515.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"388,104.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"235,803.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"80,077.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"61,545.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"24,620.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"24,770.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"232,440.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"287,337.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"2,982,576.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,4,2015,,15,"Desarrollo Agrario, Territorial y Urbano",QCW,Comisión Nacional de Vivienda,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,,,9,Distrito Federal,"10,730.00",,,,,Trimestral,3 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
