ID_PPI,ID_PP,DESC_PP
'1416B000082,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416B000083,16K028,Estudios de preinversión
'1416B000084,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416B000085,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416B000086,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416B000087,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416B000088,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416B000089,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1416B000090,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1416B000091,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1416B000094,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416B000095,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1416B000099,16K028,Estudios de preinversión
'1416B000099,16K140,Inversión del Servicio Meteorológico Nacional
'1416B000100,16K028,Estudios de preinversión
'1416B000101,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1416B000102,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416B000104,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1416B000108,16K140,Inversión del Servicio Meteorológico Nacional
'1416B000119,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416B000122,16K140,Inversión del Servicio Meteorológico Nacional
'1416B000123,16K140,Inversión del Servicio Meteorológico Nacional
'1416B000124,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416B000130,16K140,Inversión del Servicio Meteorológico Nacional
'1416B000132,16K028,Estudios de preinversión
'1416B000134,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1416B000135,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1416B000137,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416B000142,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1416B000145,16K028,Estudios de preinversión
'1416B000145,16K140,Inversión del Servicio Meteorológico Nacional
'1416B000146,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1416B000147,16K028,Estudios de preinversión
'1416B000149,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1416B000150,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1416RHQ0008,16K025,Proyectos de inmuebles (oficinas administrativas)
'14178120007,17K027,Mantenimiento de infraestructura
'14178120013,1.7E+04,Investigar y perseguir los delitos relativos a la Delincuencia Organizada
'14178120014,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120015,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120016,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120020,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120022,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120027,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120031,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120032,17K028,Estudios de preinversión
'14178120035,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120036,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120039,17K027,Mantenimiento de infraestructura
'14178120041,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120043,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120044,1.7E+03,Investigar y perseguir los delitos del orden federal
'14178120045,17K022,Proyectos de infraestructura gubernamental de procuración de justicia
'1418T0O0001,18K010,Proyectos de infraestructura social de ciencia y tecnología
'1418T0Q0001,18K010,Proyectos de infraestructura social de ciencia y tecnología
'1418T4I0001,52K029,Programas de adquisiciones
'1418T4I0002,52K024,Otros proyectos de infraestructura gubernamental
'1418T4I0003,52K029,Programas de adquisiciones
'1418T4I0004,52K029,Programas de adquisiciones
'1418T4I0005,52K029,Programas de adquisiciones
'1418T4I0006,52K029,Programas de adquisiciones
'1418T4I0007,52K029,Programas de adquisiciones
'1418T4I0010,52K029,Programas de adquisiciones
'1418T4I0011,52K027,Mantenimiento de infraestructura
'1418T4I0012,52K027,Mantenimiento de infraestructura
'1418T4I0013,52K029,Programas de adquisiciones
'1418T4I0014,52K029,Programas de adquisiciones
'1418T4I0016,52K029,Programas de adquisiciones
'1418T4I0017,52K029,Programas de adquisiciones
'1418T4I0018,52K029,Programas de adquisiciones
'1418T4I0019,52K029,Programas de adquisiciones
'1418T4I0020,52K029,Programas de adquisiciones
'1418T4I0021,52K030,Otros proyectos de infraestructura
'1418T4I0022,52K029,Programas de adquisiciones
'1418T4I0023,52K027,Mantenimiento de infraestructura
'1418T4I0024,52K029,Programas de adquisiciones
'1418T4I0025,52K029,Programas de adquisiciones
'1418T4L0001,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4L0003,52K028,Estudios de preinversión
'1418T4L0004,52K030,Otros proyectos de infraestructura
'1418T4L0005,52K029,Programas de adquisiciones
'1418T4M0001,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4M0002,52K027,Mantenimiento de infraestructura
'1418T4M0004,52K028,Estudios de preinversión
'1418T4M0005,52K029,Programas de adquisiciones
'1418T4M0007,52K029,Programas de adquisiciones
'1418T4M0010,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4M0014,52K027,Mantenimiento de infraestructura
'1418T4M0018,52K028,Estudios de preinversión
'1418T4M0019,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4M0022,52K028,Estudios de preinversión
'1418T4M0027,52K028,Estudios de preinversión
'1418T4M0028,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4M0030,52K029,Programas de adquisiciones
'1418T4M0031,52K029,Programas de adquisiciones
'1418T4M0034,52K029,Programas de adquisiciones
'1418T4M0035,52K029,Programas de adquisiciones
'1418T4M0036,52K029,Programas de adquisiciones
'1418T4M0037,52K029,Programas de adquisiciones
'1418T4M0038,52K029,Programas de adquisiciones
'1418T4M0039,52K029,Programas de adquisiciones
'1418T4M0040,52K029,Programas de adquisiciones
'1418T4M0041,52K029,Programas de adquisiciones
'1418T4M0042,52K029,Programas de adquisiciones
'1418T4M0043,52K029,Programas de adquisiciones
'1418T4M0044,52K029,Programas de adquisiciones
'1418T4M0048,52K028,Estudios de preinversión
'1418T4M0049,52K036,Conservación de infraestructura marítimo-portuaria
'1418T4M0050,52K036,Conservación de infraestructura marítimo-portuaria
'1418T4M0054,52K028,Estudios de preinversión
'1418T4M0055,52K029,Programas de adquisiciones
'1418T4M0057,52K036,Conservación de infraestructura marítimo-portuaria
'1418T4M0058,52K036,Conservación de infraestructura marítimo-portuaria
'1418T4M0059,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4M0064,52K028,Estudios de preinversión
'1418T4M0065,52K029,Programas de adquisiciones
'1418T4N0002,52K027,Mantenimiento de infraestructura
'1418T4N0003,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4N0004,52K027,Mantenimiento de infraestructura
'1418T4N0005,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4N0006,52K029,Programas de adquisiciones
'1418T4N0007,52K027,Mantenimiento de infraestructura
'1418T4N0008,52K030,Otros proyectos de infraestructura
'1418T4N0009,52K027,Mantenimiento de infraestructura
'1418T4N0010,52K027,Mantenimiento de infraestructura
'1418T4N0011,52K027,Mantenimiento de infraestructura
'1418T4N0013,52K029,Programas de adquisiciones
'1418T4N0014,52K027,Mantenimiento de infraestructura
'1418T4N0015,52K027,Mantenimiento de infraestructura
'1418T4N0018,52K029,Programas de adquisiciones
'1418T4N0019,52K027,Mantenimiento de infraestructura
'1418T4N0021,52K027,Mantenimiento de infraestructura
'1418T4N0022,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4N0023,52K030,Otros proyectos de infraestructura
'1418T4N0024,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4N0025,52K030,Otros proyectos de infraestructura
'1418T4O0001,52K029,Programas de adquisiciones
'1418T4O0002,52K027,Mantenimiento de infraestructura
'1418T4O0003,52K027,Mantenimiento de infraestructura
'1418T4O0004,52K027,Mantenimiento de infraestructura
'1418T4O0005,52K027,Mantenimiento de infraestructura
'1418T4O0006,52K027,Mantenimiento de infraestructura
'1418T4O0007,52K027,Mantenimiento de infraestructura
'1418T4O0008,52K027,Mantenimiento de infraestructura
'1418T4O0009,52K027,Mantenimiento de infraestructura
'1418T4O0010,52K027,Mantenimiento de infraestructura
'1418T4O0011,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4O0013,52K027,Mantenimiento de infraestructura
'1418T4O0014,52K027,Mantenimiento de infraestructura
'1418T4O0015,52K027,Mantenimiento de infraestructura
'1418T4O0016,52K027,Mantenimiento de infraestructura
'1418T4O0017,52K029,Programas de adquisiciones
'1418T4O0018,52K027,Mantenimiento de infraestructura
'1418T4O0019,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4O0020,52K027,Mantenimiento de infraestructura
'1418T4O0021,52K027,Mantenimiento de infraestructura
'1418T4O0022,52K027,Mantenimiento de infraestructura
'1418T4O0024,52K029,Programas de adquisiciones
'1418T4O0026,52K027,Mantenimiento de infraestructura
'1418T4O0027,52K002,Proyectos de infraestructura económica de hidrocarburos
'1418T4O0028,52K027,Mantenimiento de infraestructura
'1418T4O0030,52K027,Mantenimiento de infraestructura
'1418T4O0031,52K027,Mantenimiento de infraestructura
'1418T4O0032,52K027,Mantenimiento de infraestructura
'1418T4O0033,52K028,Estudios de preinversión
'1418T4O0034,52K029,Programas de adquisiciones
'1418T4O0035,52K029,Programas de adquisiciones
'1418T4O0036,52K029,Programas de adquisiciones
'1418TOQ0001,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0002,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0003,53K027,Mantenimiento de infraestructura
'1418TOQ0004,53K027,Mantenimiento de infraestructura
'1418TOQ0005,53K014,Otros proyectos de infraestructura social
'1418TOQ0006,53K014,Otros proyectos de infraestructura social
'1418TOQ0008,53K027,Mantenimiento de infraestructura
'1418TOQ0009,53K027,Mantenimiento de infraestructura
'1418TOQ0010,53K027,Mantenimiento de infraestructura
'1418TOQ0011,53K027,Mantenimiento de infraestructura
'1418TOQ0012,53K027,Mantenimiento de infraestructura
'1418TOQ0014,53K025,Proyectos de inmuebles (oficinas administrativas)
'1418TOQ0015,53K027,Mantenimiento de infraestructura
'1418TOQ0016,53K027,Mantenimiento de infraestructura
'1418TOQ0018,18K029,Programas de adquisiciones
'1418TOQ0019,53K027,Mantenimiento de infraestructura
'1418TOQ0020,53K029,Programas de adquisiciones
'1418TOQ0021,53K027,Mantenimiento de infraestructura
'1418TOQ0022,53K027,Mantenimiento de infraestructura
'1418TOQ0025,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0026,53K027,Mantenimiento de infraestructura
'1418TOQ0027,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0028,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0029,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0031,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0032,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0033,53K029,Programas de adquisiciones
'1418TOQ0041,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0057,53K027,Mantenimiento de infraestructura
'1418TOQ0060,53K029,Programas de adquisiciones
'1418TOQ0061,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0062,53K027,Mantenimiento de infraestructura
'1418TOQ0063,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0065,18K029,Programas de adquisiciones
'1418TOQ0066,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0067,18K029,Programas de adquisiciones
'1418TOQ0069,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0070,53K029,Programas de adquisiciones
'1418TOQ0071,53K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0072,18K001,Proyectos de infraestructura económica de electricidad
'1418TOQ0073,53K027,Mantenimiento de infraestructura
'1418TOQ0074,53K029,Programas de adquisiciones
'1418TOQ0075,53K001,Proyectos de infraestructura económica de electricidad
'14212100001,21K028,Estudios de preinversión
'14212100002,21K028,Estudios de preinversión
'14212100003,21K028,Estudios de preinversión
'14212100004,21K028,Estudios de preinversión
'14212100005,21K028,Estudios de preinversión
'14212100006,21K028,Estudios de preinversión
'14212100007,21K028,Estudios de preinversión
'14212100008,21K028,Estudios de preinversión
'14212100009,21K028,Estudios de preinversión
'14212100010,21K028,Estudios de preinversión
'14212100011,21K028,Estudios de preinversión
'14212100012,21K028,Estudios de preinversión
'14212100013,21K028,Estudios de preinversión
'14212100014,21K028,Estudios de preinversión
'1421W3N0004,21K021,Proyectos de infraestructura de turismo
'1421W3N0006,21K027,Mantenimiento de infraestructura
'1421W3N0008,21K027,Mantenimiento de infraestructura
'1421W3N0009,21K027,Mantenimiento de infraestructura
'1421W3N0010,21K027,Mantenimiento de infraestructura
'1421W3N0011,21K027,Mantenimiento de infraestructura
'1421W3N0013,21K028,Estudios de preinversión
'1421W3N0014,21K028,Estudios de preinversión
'1421W3N0015,21K028,Estudios de preinversión
'1421W3N0016,21K028,Estudios de preinversión
'1421W3N0018,21K028,Estudios de preinversión
'1421W3N0019,21K028,Estudios de preinversión
'14275140002,27M001,Actividades de apoyo administrativo
'14275140003,27M001,Actividades de apoyo administrativo
'1427A000002,27K028,Estudios de preinversión
'1427A000003,27K027,Mantenimiento de infraestructura
'1427A000004,27K028,Estudios de preinversión
'1427A000005,27K028,Estudios de preinversión
'1427A000006,27K028,Estudios de preinversión
'1427A000008,27K028,Estudios de preinversión
'1427A000009,27K028,Estudios de preinversión
'1427A000010,27K028,Estudios de preinversión
'1427A000012,27K028,Estudios de preinversión
'1427A000013,27K028,Estudios de preinversión
'1427A000014,27K028,Estudios de preinversión
'1427A000015,27K027,Mantenimiento de infraestructura
'1427A000018,27K027,Mantenimiento de infraestructura
'1427A000019,27K028,Estudios de preinversión
'1427A000020,27K028,Estudios de preinversión
'1427A000021,27K028,Estudios de preinversión
'1427A000022,27K028,Estudios de preinversión
'1427A000023,27K028,Estudios de preinversión
'1427A000024,27K028,Estudios de preinversión
'1427A000025,27K028,Estudios de preinversión
'1427A000026,27K028,Estudios de preinversión
'1427A000027,27K028,Estudios de preinversión
'1427A000028,27K028,Estudios de preinversión
'1427A000029,27K028,Estudios de preinversión
'1427A000031,27K028,Estudios de preinversión
'1427A000033,27K028,Estudios de preinversión
'1427A000034,27K028,Estudios de preinversión
'1427A000035,27K028,Estudios de preinversión
'1427A000036,27K028,Estudios de preinversión
'1427A000037,27K028,Estudios de preinversión
'1427A000038,27K028,Estudios de preinversión
'143890E0004,38K010,Proyectos de infraestructura social de ciencia y tecnología
'143890K0003,38K010,Proyectos de infraestructura social de ciencia y tecnología
'143890M0001,38K010,Proyectos de infraestructura social de ciencia y tecnología
'143890Q0002,38K010,Proyectos de infraestructura social de ciencia y tecnología
'143891M0001,3.8E+04,"Investigación científica, desarrollo e innovación"
'14389ZY0001,38K010,Proyectos de infraestructura social de ciencia y tecnología
'14389ZY0002,38K010,Proyectos de infraestructura social de ciencia y tecnología
'1450GYR0001,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0002,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0003,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0004,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0005,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0006,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0007,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0009,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0014,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0015,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0021,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0023,50K028,Estudios de preinversión
'1450GYR0025,50K028,Estudios de preinversión
'1450GYR0026,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0027,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0028,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0029,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0031,50K029,Programas de adquisiciones
'1450GYR0032,50K029,Programas de adquisiciones
'1450GYR0033,50K029,Programas de adquisiciones
'1450GYR0034,50K029,Programas de adquisiciones
'1450GYR0035,50K029,Programas de adquisiciones
'1450GYR0037,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0038,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0039,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0040,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0041,50K027,Mantenimiento de infraestructura
'1450GYR0042,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0043,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0047,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0050,50K029,Programas de adquisiciones
'1450GYR0051,50K029,Programas de adquisiciones
'1450GYR0053,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0054,50K029,Programas de adquisiciones
'1450GYR0055,50K029,Programas de adquisiciones
'1450GYR0057,50K029,Programas de adquisiciones
'1450GYR0058,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0060,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0063,50K029,Programas de adquisiciones
'1450GYR0071,50K029,Programas de adquisiciones
'1450GYR0086,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0087,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0088,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0089,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0090,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0093,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0094,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0095,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0096,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0097,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0098,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0099,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0100,50K012,Proyectos de infraestructura social de asistencia y seguridad social
'1450GYR0101,50K029,Programas de adquisiciones
'1450GYR0102,50K029,Programas de adquisiciones
'1450GYR0103,50K029,Programas de adquisiciones
'1450GYR0105,50K029,Programas de adquisiciones
'1450GYR0107,50K029,Programas de adquisiciones
'1451GYN0005,51K011,Proyectos de infraestructura social.
'1451GYN0007,51M002,Gastos Administrativos por Operación de Fondos y Seguros
'1451GYN0008,5.1E+44,Prevención y control de enfermedades
'1451GYN0008,5.1E+45,Atención a la Salud
'1451GYN0008,51M001,Actividades de apoyo administrativo
'1451GYN0008,51M002,Gastos Administrativos por Operación de Fondos y Seguros
'1451GYN0010,51K011,Proyectos de infraestructura social.
'15021130001,02P002,"Asesoría, coordinación, difusión y apoyo técnico de las actividades del Presidente de la República"
'15022100002,02P004,Apoyo a las actividades de seguridad y logística para garantizar la integridad del Ejecutivo Federal
'15022100003,02P004,Apoyo a las actividades de seguridad y logística para garantizar la integridad del Ejecutivo Federal
'15022100004,02P004,Apoyo a las actividades de seguridad y logística para garantizar la integridad del Ejecutivo Federal
'15022110002,02P004,Apoyo a las actividades de seguridad y logística para garantizar la integridad del Ejecutivo Federal
'15022110004,02P004,Apoyo a las actividades de seguridad y logística para garantizar la integridad del Ejecutivo Federal
'15048120001,04M001,Actividades de apoyo administrativo
'1504EZN0002,4E+02,Preservación y difusión del acervo documental de la Nación
'1504H000001,04N001,Coordinación del Sistema Nacional de Protección Civil
'1504I000002,04K015,Proyectos de infraestructura gubernamental de gobernación
'1504I000003,4E+01,Servicios de inteligencia para la Seguridad Nacional
'1504I000004,4E+01,Servicios de inteligencia para la Seguridad Nacional
'1504I000005,4E+01,Servicios de inteligencia para la Seguridad Nacional
'1504I000006,4E+01,Servicios de inteligencia para la Seguridad Nacional
'1504I000010,4E+01,Servicios de inteligencia para la Seguridad Nacional
'1504I000011,4E+01,Servicios de inteligencia para la Seguridad Nacional
'1504I000013,04K015,Proyectos de infraestructura gubernamental de gobernación
'1504K000001,04K015,Proyectos de infraestructura gubernamental de gobernación
'1504K000002,4E+08,Política y servicios migratorios
'1504K000003,04K015,Proyectos de infraestructura gubernamental de gobernación
'1504K000004,04K027,Mantenimiento de infraestructura
'1504L000001,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'1504L000002,04E903,Operativos para la prevención y disuasión del delito
'1504L000003,04E903,Operativos para la prevención y disuasión del delito
'1504L000004,04E903,Operativos para la prevención y disuasión del delito
'1504L000005,04E903,Operativos para la prevención y disuasión del delito
'1504L000006,04E903,Operativos para la prevención y disuasión del delito
'1504L000007,04E903,Operativos para la prevención y disuasión del delito
'1504L000008,04E903,Operativos para la prevención y disuasión del delito
'1504L000009,04E903,Operativos para la prevención y disuasión del delito
'1504L000010,04E903,Operativos para la prevención y disuasión del delito
'1504L000011,04E903,Operativos para la prevención y disuasión del delito
'1504L000012,04E903,Operativos para la prevención y disuasión del delito
'1504L000013,04E903,Operativos para la prevención y disuasión del delito
'1504L000014,04E903,Operativos para la prevención y disuasión del delito
'1504U000001,04P010,Implementación de la Reforma al Sistema de Justicia Penal
'15056110001,5E+02,"Atención, protección, servicios y asistencia consulares"
'15056130001,5E+02,"Atención, protección, servicios y asistencia consulares"
'15056130001,05P002,"Diseño, conducción y ejecución de la política exterior"
'15056140001,5E+02,"Atención, protección, servicios y asistencia consulares"
'15056140002,5E+02,"Atención, protección, servicios y asistencia consulares"
'15056140002,05P002,"Diseño, conducción y ejecución de la política exterior"
'15065000002,06P004,Asesoría jurídica y representación judicial y administrativa de la SHCP
'15065000003,06P004,Asesoría jurídica y representación judicial y administrativa de la SHCP
'15067120001,06B001,"Producción de impresos valorados, no valorados, numerados y de seguridad"
'15067120001,6E+03,Administración de los fondos y valores federales
'15067120001,6E+08,"Administración, restauración y difusión del acervo patrimonial y documental de la SHCP"
'15067120001,06G001,Regulación del sector financiero
'15067120001,06G002,Detección y prevención de ilícitos financieros
'15067120001,06M001,Actividades de apoyo administrativo
'15067120001,06O001,Actividades de apoyo a la función pública y buen gobierno
'15067120001,06P001,Diseño de la política de ingresos
'15067120001,06P002,Diseño y conducción de la política de gasto público
'15067120001,06P003,Diseño y aplicación de la política económica
'15067120001,06P004,Asesoría jurídica y representación judicial y administrativa de la SHCP
'15067120003,06B001,"Producción de impresos valorados, no valorados, numerados y de seguridad"
'15067120003,6E+03,Administración de los fondos y valores federales
'15067120003,6E+08,"Administración, restauración y difusión del acervo patrimonial y documental de la SHCP"
'15067120003,06G001,Regulación del sector financiero
'15067120003,06G002,Detección y prevención de ilícitos financieros
'15067120003,06M001,Actividades de apoyo administrativo
'15067120003,06O001,Actividades de apoyo a la función pública y buen gobierno
'15067120003,06P001,Diseño de la política de ingresos
'15067120003,06P002,Diseño y conducción de la política de gasto público
'15067120003,06P003,Diseño y aplicación de la política económica
'15067120003,06P004,Asesoría jurídica y representación judicial y administrativa de la SHCP
'15067120004,06K027,Mantenimiento de infraestructura
'15067120005,06K027,Mantenimiento de infraestructura
'15067120006,06K027,Mantenimiento de infraestructura
'1506AYB0001,47K025,Proyectos de inmuebles (oficinas Administrativas)
'1506AYB0002,47K025,Proyectos de inmuebles (oficinas Administrativas)
'1506AYB0003,47K025,Proyectos de inmuebles (oficinas Administrativas)
'1506AYB0004,47K027,Mantenimiento de infraestructura
'1506AYB0005,47K025,Proyectos de inmuebles (oficinas Administrativas)
'1506AYG0001,4.7E+06,Recopilación y producción de material informativo (Notimex)
'1506AYJ0001,4.7E+34,Atención a Víctimas
'1506E000001,06K024,Otros proyectos de infraestructura gubernamental
'1506E000002,06K024,Otros proyectos de infraestructura gubernamental
'1506E000003,6E+25,Control de la operación aduanera
'1506E000005,6E+26,Recaudación de las contribuciones federales
'1506E000006,6E+26,Recaudación de las contribuciones federales
'1506G0N0001,06F007,Operación de financiamiento para la exportación
'1506G1H0001,6E+21,Operación de financiamiento para el personal de las fuerzas armadas      
'1506G1H0002,6E+21,Operación de financiamiento para el personal de las fuerzas armadas      
'1506G1H0003,6E+21,Operación de financiamiento para el personal de las fuerzas armadas      
'1506G1H0004,6E+21,Operación de financiamiento para el personal de las fuerzas armadas      
'1506G1H0005,06K024,Otros proyectos de infraestructura gubernamental
'1506G2T0001,06K027,Mantenimiento de infraestructura
'1506GSA0002,6E+31,Seguro y reaseguro agropecuario
'1506GSA0003,06K027,Mantenimiento de infraestructura
'1506HAN0001,06F003,Funciones de otorgamiento de crédito a productores e intermediarios financieros rurales
'1506HAN0001,06F004,Recuperación de cartera del sector rural
'1506HAN0002,06K027,Mantenimiento de infraestructura
'1506HAT0001,06F010,Inversión de Capital de Riesgo
'1506HAT0002,06F010,Inversión de Capital de Riesgo
'1506HBW0001,06K027,Mantenimiento de infraestructura
'1506HBW0002,06K027,Mantenimiento de infraestructura
'1506HBW0003,06K025,Proyectos de inmuebles (oficinas administrativas)
'1506HBW0004,06K025,Proyectos de inmuebles (oficinas administrativas)
'1506HBW0005,06F034,Operación de crédito y garantías al sector rural y pesquero
'1506HIU0001,06M001,Actividades de apoyo administrativo
'1506HJO0002,6E+15,Servicios financieros y captación de recursos
'1506HJO0003,6E+15,Servicios financieros y captación de recursos
'1506HKA0002,06K024,Otros proyectos de infraestructura gubernamental
'1506HKA0002,06K027,Mantenimiento de infraestructura
'1506HKA0003,6E+32,Administración y enajenación de activos
'1506HKA0005,6E+32,Administración y enajenación de activos
'1506HKI0001,06M001,Actividades de apoyo administrativo
'15071100001,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100003,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100003,07M001,Actividades de apoyo administrativo
'15071100006,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100006,07M001,Actividades de apoyo administrativo
'15071100007,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100007,07M001,Actividades de apoyo administrativo
'15071100008,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100008,07M001,Actividades de apoyo administrativo
'15071100009,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100009,07M001,Actividades de apoyo administrativo
'15071100010,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100010,07M001,Actividades de apoyo administrativo
'15071100012,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100013,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100019,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100020,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100020,07M001,Actividades de apoyo administrativo
'15071100021,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100022,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'15071100022,07M001,Actividades de apoyo administrativo
